curve,r_pc,v_km_s,log10_mass_reference,chi2_reduced,source_kind,source_note
mw_nsc,-29.4762499498797,-36.610764052300304,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-30.075931642043994,-36.37526478050964,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-30.687813601627923,-36.14034156216499,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-31.31214403785159,-35.90601614376093,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-31.94917620964546,-35.67230954470487,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-32.59916852838454,-35.4392420764123,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-33.262384662712705,-35.20683336086364,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-33.9390936454996,-34.97510234864108,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-34.62956998297339,-34.74406733646239,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-35.33409376607408,-34.513745984228386,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-36.05295078407198,-34.28415533159991,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-36.78643264049775,-34.05531181411987,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-37.53483687143117,-33.82723127889449,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-38.29846706619624,-33.59992899984847,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-39.077632990511795,-33.37341969256736,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-39.87265071214773,-33.14771752874,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-40.68384272913747,-32.92283615021409,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-41.51153810059886,-32.69878868267648,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-42.35607258021677,-32.475587748970064,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-43.2177887524411,-32.253245482058425,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-44.09703617145574,-32.031773537649045,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-44.994171502974936,-31.81118310648533,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-45.90955866892427,-31.591484926317623,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-46.8435689950651,-31.37268929356282,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-47.79658136162258,-31.15480607466176,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-48.76898235697793,-30.9378447171435,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-49.76116643448748,-30.72181426040511,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-50.77353607249241,-30.506723346215207,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-51.80650193758342,-30.2925802289495,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-52.860483051187344,-30.079392785565847,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-53.93590695954267,-29.86716852532658,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-55.03320990713304,-29.65591459927525,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-56.15283701364956,-29.445637809474707,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-57.29524245455296,-29.236344618013412,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-58.4608896453093,-29.028041155786532,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-59.65025142937407,-28.820733231057915,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-60.86381027000056,-28.61442633780936,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-62.102058445950384,-28.409125663882914,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-63.365498251186004,-28.20483609892188,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-64.65464219862562,-28.001562242116204,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-65.97001322804336,-27.799308409757483,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-67.31214491819937,-27.598078642608794,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-68.68158170328533,-27.397876713094387,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-70.07887909377355,-27.198706132314094,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-71.50460390175922,-27.000570156887083,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-72.95933447088711,-26.803471795629605,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-74.44366091095586,-26.607413816071126,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-75.9581853372955,-26.412398750813022,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-77.50352211501489,-26.2184289037341,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-79.08029810821797,-26.025506356046954,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-80.68915293429076,-25.8336329722089,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-82.3307392233613,-25.642810405691467,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-84.00572288303823,-25.45304010461198,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-85.71478336853562,-25.264323317230772,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-87.45861395829316,-25.076661097317604,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-89.23792203520358,-24.89005430939047,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-91.05342937356204,-24.70450363383011,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-92.90587243185286,-24.520009571873423,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-94.79600265149294,-24.33657245048877,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-96.72458676165343,-24.154192427136135,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-98.69240709028234,-23.97286949441506,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-100.70026188145492,-23.792603484603188,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-102.74896561918071,-23.61339407408798,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-104.83934935779769,-23.435240787694507,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-106.97226105908906,-23.25814300291157,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-109.14856593625736,-23.08209995401895,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-111.3691468048975,-22.907110736117996,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-113.63490444111021,-22.733174309067966,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-115.94675794690023,-22.560289501330526,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-118.30564512300933,-22.388455013724442,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-120.71252284933435,-22.217669423092772,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-123.16836747308389,-22.047931185884664,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-125.6741752048327,-21.879238641653714,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-128.23096252263375,-21.71159001647496,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-130.83976658435066,-21.5449834262825,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-133.50164564838,-21.379416880129448,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-136.21767950293295,-21.214888283372243,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-138.98896990404944,-21.051395440781068,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-141.81664102252455,-20.888936059578036,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-144.70183989992756,-20.727507752404875,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-147.64573691389725,-20.567108040221882,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-150.64952625290465,-20.407734355139567,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-153.71442640067463,-20.24938404318467,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-156.84168063046164,-20.092054367002092,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-160.03255750938246,-19.93574250849414,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-163.2883514130095,-19.780445571398587,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-166.61038305043195,-19.626160583807007,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,-170.0,-19.47288450062466,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.0,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.0203445720939386,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.0411030458015629,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.0622838417740919,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.0838955519772908,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.1059469431767923,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.1284469604943237,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.1514047310362865,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.1748295675961562,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.198730972432207,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.2231186411220911,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.2480024664958398,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.2733925426488777,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.2992991690366817,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.325732854652743,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.352704322291529,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.3802245128981714,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.4083045900066495,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.4369559442682645,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.4661901980722438,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.496019210260351,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.5264550809374098,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.5575101563796998,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.5891970340432084,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.6215285676737738,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.654517872521194,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.6881783306594116,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.722523596414937,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.7575676019057112,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.7933245626926528,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.8298089835461844,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.8670356643300765,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.9050197060049943,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.9437765167541867,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,1.9833218182337973,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.023671651950336,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.0648423857678995,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.1068507205477753,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.149713696923126,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.193448702211506,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.2380734774680042,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.2836061246818837,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.330065114119634,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.3774692918174125,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.425837887225917,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.4751905210107927,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.5255472130117305,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.576928390363493,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.6293548957821606,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.6828479960199516,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.7374293904920584,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.7931212200789908,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.8499460761079973,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.907927009517214,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,2.967087540206249,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.0274516665770017,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.089043875268592,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.1518891510903337,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.216012987156794,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.281441395229049,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.3482009162663204,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.416318631192292,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.48582217188045,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.556739732362921,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.6291000802673548,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.702932568486473,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.778267147085039,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.8551343754490706,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,3.9335654346822158,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,4.013592140254333,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,4.095246954907402,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,4.178563001823999,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,4.263574078063672,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,4.350314668272687,53.36975082751819,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
mw_nsc,4.4388199586726795,53.369750827518196,6.52,3.2,published_equation,Nature 2026 Fig.2/Methods MW-like NSC with Rc=5 pc and log10 M(<Rc)=6.52
